trial_id,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
4787fa98,0.14099104702472687,24.13609290122986,True,,,1,1d55962a93af47ff900a45d81ea86c2c,2020-10-05_16-00-28,1601938828,24.13609290122986,13958,CSI0354806,192.168.1.240,24.13609290122986,0,1,"9_batch_size=466,dropout=0.74148,epochs=14,learning_rate=0.0092061",0.009206068868899017,0.7414835680503146,14,466
478845d4,0.29817840456962585,33.40714168548584,True,,,1,6fcf5e8860a047f0b30a0a24f69c9da2,2020-10-05_16-00-37,1601938837,33.40714168548584,13951,CSI0354806,192.168.1.240,33.40714168548584,0,1,"10_batch_size=161,dropout=0.70918,epochs=12,learning_rate=0.022323",0.02232293857983835,0.7091763154923878,12,161
4788ad8a,0.20085284113883972,50.52219796180725,True,,,1,cadabd33abf243afbbf3ffcd34ec68f2,2020-10-05_16-01-02,1601938862,50.52219796180725,13952,CSI0354806,192.168.1.240,50.52219796180725,0,1,"11_batch_size=455,dropout=0.59635,epochs=42,learning_rate=0.023898",0.023897749933022402,0.596347965577313,42,455
47890460,0.48166605830192566,68.13061594963074,True,,,1,4dcf474b3f0146f9bb6bc249d82f6d45,2020-10-05_16-01-31,1601938891,68.13061594963074,13950,CSI0354806,192.168.1.240,68.13061594963074,0,1,"12_batch_size=349,dropout=0.79249,epochs=53,learning_rate=0.028676",0.028675862456116155,0.7924900443612095,53,349
47894a92,1.4972375631332397,44.56165790557861,True,,,1,f1202c95411247b583798fb4bccdc328,2020-10-05_16-01-14,1601938874,44.56165790557861,13948,CSI0354806,192.168.1.240,44.56165790557861,0,1,"13_batch_size=405,dropout=0.87521,epochs=33,learning_rate=0.045069",0.04506871828969677,0.8752119644458203,33,405
478991e6,0.19594550132751465,37.922905921936035,True,,,1,881ea8b1362f438282e20c71558d8987,2020-10-05_16-01-10,1601938870,37.922905921936035,13964,CSI0354806,192.168.1.240,37.922905921936035,0,1,"14_batch_size=184,dropout=0.79864,epochs=12,learning_rate=0.0074723",0.0074722859754203196,0.7986388221351418,12,184
478a0022,0.15274077653884888,41.36217904090881,True,,,1,f19fb73c3a04425983ce061afd44f6dd,2020-10-05_16-01-19,1601938879,41.36217904090881,13949,CSI0354806,192.168.1.240,41.36217904090881,0,1,"15_batch_size=526,dropout=0.54461,epochs=30,learning_rate=0.018507",0.018506657900619547,0.5446108001738759,30,526
478a4e88,0.3153003454208374,64.01543807983398,True,,,1,aa34c85e184f464d9f4d95fc9afceb3f,2020-10-05_16-01-59,1601938919,64.01543807983398,14047,CSI0354806,192.168.1.240,64.01543807983398,0,1,"16_batch_size=274,dropout=0.57424,epochs=44,learning_rate=0.027983",0.02798266806602229,0.5742386628389577,44,274
478aa004,0.1085672602057457,49.03418493270874,True,,,1,0ca5ee2e50ef488ea3edbc40af3398f8,2020-10-05_16-01-48,1601938908,49.03418493270874,14052,CSI0354806,192.168.1.240,49.03418493270874,0,1,"17_batch_size=560,dropout=0.48679,epochs=43,learning_rate=0.00020596",0.00020596295394073344,0.48679464761947167,43,560
478aeda2,0.8886648416519165,46.699723958969116,True,,,1,a3636dac465a42558d3979923a6a3e1e,2020-10-05_16-01-55,1601938915,46.699723958969116,14056,CSI0354806,192.168.1.240,46.699723958969116,0,1,"18_batch_size=313,dropout=0.65814,epochs=33,learning_rate=0.062182",0.06218190266018216,0.658143920213367,33,313
478b50d0,0.1336967796087265,41.66731810569763,True,,,1,4d12773de0424c769fb3926b577de573,2020-10-05_16-02-15,1601938935,41.66731810569763,14092,CSI0354806,192.168.1.240,41.66731810569763,0,1,"19_batch_size=298,dropout=0.66974,epochs=51,learning_rate=0.0064025",0.006402455216232223,0.6697427875370918,51,298
