trial_id,robust_acc,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
5ba4019b,0.8361823361823362,1.143805742263794,156.23766613006592,True,,,1,833935d3a5464ce0baeaf6f95c0a240f,2020-10-07_08-14-52,1602083692,156.23766613006592,75022,lambda1,140.221.79.11,156.23766613006592,0,1,"6_batch_size=54,dropout=0.39605,epochs=25,learning_rate=0.057942",0.05794238878610752,0.3960505138375166,25,54
5ba4019c,0.8891742648003083,0.5017488598823547,87.75771999359131,True,,,1,7205da8f68a740d6a56d95d5291b8d6c,2020-10-07_08-13-44,1602083624,87.75771999359131,75008,lambda1,140.221.79.11,87.75771999359131,0,1,"7_batch_size=599,dropout=0.45694,epochs=13,learning_rate=0.092239",0.09223897166461456,0.4569394268972275,13,599
5ba4019d,0.6968325791855203,1.3126451969146729,163.7414379119873,True,,,1,06542596c2a042c58c6602974b314e1b,2020-10-07_08-15-00,1602083700,163.7414379119873,74981,lambda1,140.221.79.11,163.7414379119873,0,1,"8_batch_size=51,dropout=0.40889,epochs=26,learning_rate=0.064516",0.06451649941995208,0.4088929508251077,26,51
5ba4019e,0.8902123995407577,0.5487866997718811,117.33199286460876,True,,,1,7dfe9c4f1fa04f3090e042b454a50c05,2020-10-07_08-14-13,1602083653,117.33199286460876,74997,lambda1,140.221.79.11,117.33199286460876,0,1,"9_batch_size=536,dropout=0.52713,epochs=58,learning_rate=0.065081",0.06508075491161615,0.5271314995070195,58,536
5ba4019f,0.9417764555886103,0.5101733803749084,144.9935975074768,True,,,1,1b1e0e2aafa24091a8458cfc4ecb7a6c,2020-10-07_08-14-41,1602083681,144.9935975074768,75016,lambda1,140.221.79.11,144.9935975074768,0,1,"10_batch_size=181,dropout=0.2504,epochs=57,learning_rate=0.040138",0.04013820741325559,0.2504004320174782,57,181
5ba401a0,0.8903559127439724,0.5059540867805481,110.20575904846191,True,,,1,929a6cb701a04d409ca7f26e8c9a0846,2020-10-07_08-14-06,1602083646,110.20575904846191,75026,lambda1,140.221.79.11,110.20575904846191,0,1,"11_batch_size=134,dropout=0.54333,epochs=21,learning_rate=0.038604",0.03860434714214377,0.5433283760534688,21,134
5ba401a1,0.6411819887429644,1.1800509691238403,104.11891627311707,True,,,1,1a0a666601bb44c4881b9bd5b5c7225e,2020-10-07_08-14-00,1602083640,104.11891627311707,74978,lambda1,140.221.79.11,104.11891627311707,0,1,"12_batch_size=164,dropout=0.21021,epochs=21,learning_rate=0.09936",0.09935983781453565,0.21021371385466292,21,164
5ba401a2,0.943580809434468,0.39545801281929016,120.64677405357361,True,,,1,b37cbe10bcc048b8b6a9a4e5d90be7c3,2020-10-07_08-14-16,1602083656,120.64677405357361,75014,lambda1,140.221.79.11,120.64677405357361,0,1,"13_batch_size=574,dropout=0.41393,epochs=53,learning_rate=0.064275",0.0642748811966713,0.413926172061995,53,574
5ba401a3,0.8276378488767869,0.533027708530426,118.13506817817688,True,,,1,07c7c6be04d14f02bd757439cd00b3a4,2020-10-07_08-14-14,1602083654,118.13506817817688,75018,lambda1,140.221.79.11,118.13506817817688,0,1,"14_batch_size=565,dropout=0.27464,epochs=54,learning_rate=0.096028",0.09602758065328035,0.27464329114041597,54,565
5ba401a4,0.9350961538461539,0.5707801580429077,114.86479353904724,True,,,1,a0a1e5fc91044a838e7b551adea21874,2020-10-07_08-14-11,1602083651,114.86479353904724,75028,lambda1,140.221.79.11,114.86479353904724,0,1,"15_batch_size=384,dropout=0.27905,epochs=46,learning_rate=0.068852",0.06885192693032952,0.2790512083318472,46,384
