trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
84893ec2,0.8879407704856318,0.6291563510894775,True,,,2,f6c81da47e824827930bb4e59f325ac6,2020-10-06_21-17-04,1602044224,900.7872037887573,7977,lambda1,140.221.79.11,900.7872037887573,0,2,"11_batch_size=613,dropout=0.62244,epochs=56,learning_rate=0.044746",0.044745933523527015,0.6224403744588904,56,613
84893ec3,0.9117480457686643,1.4541776180267334,True,,,2,e4fac7f3f93e4a198e2ce564514c7ead,2020-10-06_21-14-07,1602044047,723.3502230644226,7917,lambda1,140.221.79.11,723.3502230644226,0,2,"12_batch_size=679,dropout=0.579,epochs=45,learning_rate=0.044118",0.044118123704407465,0.5789958340930641,45,679
84893ec4,0.8870120976945903,0.6489865779876709,True,,,2,dacde5c093a04a6db6d0e686f34ee685,2020-10-06_21-17-31,1602044251,927.6602339744568,7991,lambda1,140.221.79.11,927.6602339744568,0,2,"13_batch_size=674,dropout=0.58844,epochs=60,learning_rate=0.040329",0.040328686031953644,0.5884380897092559,60,674
84893ec5,0.7014997581035317,0.9756312370300293,True,,,2,2cb4404251f94324aacee8ce371d0024,2020-10-06_21-20-29,1602044429,1105.0131511688232,7909,lambda1,140.221.79.11,1105.0131511688232,0,2,"14_batch_size=795,dropout=0.7986,epochs=74,learning_rate=0.061695",0.06169532704084719,0.7986028390461081,74,795
84893ec6,0.7337965260545906,3.9103362560272217,True,,,2,2535873d810e418fa50b55cf9dc3424a,2020-10-06_21-15-48,1602044148,824.1697337627411,7930,lambda1,140.221.79.11,824.1697337627411,0,2,"15_batch_size=775,dropout=0.47492,epochs=48,learning_rate=0.079923",0.07992264942175466,0.47492288264275506,48,775
84893ec7,0.8129851799576571,0.793480396270752,True,,,2,5b419c7077574b9f9ba960ea9e1c6341,2020-10-06_21-16-20,1602044180,856.5553033351898,7694,lambda1,140.221.79.11,856.5553033351898,0,2,"16_batch_size=436,dropout=0.58841,epochs=49,learning_rate=0.047382",0.04738246797928744,0.5884091274449886,49,436
84893ec8,0.5560937802751404,1.8977444171905518,True,,,2,a9a5f088d5304668afe7ce24ad71a5b1,2020-10-06_21-18-53,1602044333,1009.9496002197266,7656,lambda1,140.221.79.11,1009.9496002197266,0,2,"17_batch_size=397,dropout=0.54597,epochs=62,learning_rate=0.090042",0.0900419507588505,0.5459706025927323,62,397
84893ec9,0.9187450774481492,3.642820358276367,True,,,2,dbedd5f2af6f4eb983be43fc3e7e3563,2020-10-06_21-18-23,1602044303,979.3802027702332,7870,lambda1,140.221.79.11,979.3802027702332,0,2,"18_batch_size=586,dropout=0.56313,epochs=64,learning_rate=0.039836",0.03983578572053334,0.5631325131794751,64,586
84893eca,0.8445799724572103,0.5287032127380371,True,,,2,6f8241b1501044db8d161e8402a338d8,2020-10-06_21-22-55,1602044575,1251.1047518253326,7763,lambda1,140.221.79.11,1251.1047518253326,0,2,"19_batch_size=782,dropout=0.5971,epochs=97,learning_rate=0.060222",0.060221847771789135,0.5971000093583466,97,782
84893ecb,0.8531552280055275,0.9655869007110596,True,,,2,a19b36130faf450497bc4a7d42df0aed,2020-10-06_21-17-17,1602044237,913.2103588581085,7844,lambda1,140.221.79.11,913.2103588581085,0,2,"20_batch_size=835,dropout=0.7196,epochs=59,learning_rate=0.055734",0.05573384720072043,0.7196027843655155,59,835
c63682dc,0.8207607309817254,0.7312695980072021,True,,,2,4038eac9ab794138ab224d32d7a00143,2020-10-06_21-34-09,1602045249,668.3079221248627,10175,lambda1,140.221.79.11,668.3079221248627,0,2,"1_batch_size=724,dropout=0.80252,epochs=70,learning_rate=0.041284",0.04128376418336563,0.8025164852827713,70,724
c63682dd,0.868324657798342,1.7380802631378174,True,,,2,bcca0194de664831b5bfedc8d2eea3d9,2020-10-06_21-35-42,1602045342,761.2242300510406,9879,lambda1,140.221.79.11,761.2242300510406,0,2,"2_batch_size=798,dropout=0.56265,epochs=82,learning_rate=0.050034",0.05003443095862681,0.5626469678641067,82,798
c63682de,0.9019983575143717,0.5480730533599854,True,,,2,0c2443e6cddc44069d5581d2d0a53e7c,2020-10-06_21-34-17,1602045257,675.8260676860809,10307,lambda1,140.221.79.11,675.8260676860809,0,2,"3_batch_size=562,dropout=0.559,epochs=70,learning_rate=0.019308",0.019307866506225093,0.5590000958504546,70,562
c63682df,0.908767669759778,0.689943790435791,True,,,2,9c0357689fc5416eb5af59be3ec326b3,2020-10-06_21-30-31,1602045031,449.6553964614868,9819,lambda1,140.221.79.11,449.6553964614868,0,2,"4_batch_size=887,dropout=0.69177,epochs=49,learning_rate=0.026356",0.026356078485826873,0.691772791677745,49,887
c63682e0,0.8046930134086098,0.8412630558013916,True,,,2,a720590b387648bb950f57244b5d948e,2020-10-06_21-35-40,1602045340,758.6010627746582,9841,lambda1,140.221.79.11,758.6010627746582,0,2,"5_batch_size=436,dropout=0.7823,epochs=78,learning_rate=0.019578",0.019578036434650725,0.7823045399675147,78,436
c63682e1,0.8937229720875377,1.0052611827850342,True,,,2,5c884458ef9f4cf4aef146e7a6edd2f4,2020-10-06_21-33-35,1602045215,633.4769558906555,9600,lambda1,140.221.79.11,633.4769558906555,0,2,"6_batch_size=587,dropout=0.6506,epochs=66,learning_rate=0.061848",0.06184754334620889,0.6506032366079663,66,587
c63682e2,0.8651211801896733,0.6838767528533936,True,,,2,0ac0b15809984476876e5fa101ffe904,2020-10-06_21-37-12,1602045432,850.7524027824402,10143,lambda1,140.221.79.11,850.7524027824402,0,2,"7_batch_size=438,dropout=0.60999,epochs=88,learning_rate=0.052823",0.05282301512070721,0.6099895909269567,88,438
c63682e3,0.9558223093254941,1.1170330047607422,True,,,2,60f73d8a7a004e0eba0aaaad951b9f1c,2020-10-06_21-37-54,1602045474,892.9735589027405,9629,lambda1,140.221.79.11,892.9735589027405,0,2,"8_batch_size=942,dropout=0.50534,epochs=97,learning_rate=0.0095513",0.009551256467474033,0.5053402212939673,97,942
c63682e4,0.8508187357197259,1.2780613899230957,True,,,2,f75b1ef90a694aa2bc3a17e826013f11,2020-10-06_21-36-13,1602045373,791.7603869438171,9645,lambda1,140.221.79.11,791.7603869438171,0,2,"9_batch_size=808,dropout=0.73566,epochs=86,learning_rate=0.025983",0.025983416745096903,0.7356581734407469,86,808
c63682e5,0.8461538461538461,0.37524890899658203,True,,,2,f7ebad9cb9bb4b9583234df9c829de55,2020-10-06_21-30-36,1602045036,455.0429470539093,9755,lambda1,140.221.79.11,455.0429470539093,0,2,"10_batch_size=471,dropout=0.63835,epochs=49,learning_rate=0.032466",0.03246579559088825,0.6383503262959753,49,471
c63682e6,0.9114025267871422,1.2129149436950684,True,,,2,536b729e2e5f417dbd3f7d5841e2170c,2020-10-06_21-37-24,1602045444,863.1480000019073,9846,lambda1,140.221.79.11,863.1480000019073,0,2,"11_batch_size=962,dropout=0.71526,epochs=93,learning_rate=0.018505",0.018504778650202038,0.7152626265058571,93,962
c63682e7,0.8566433566433567,0.4826931953430176,True,,,2,516d9316b09d42b38bd48d154bc3ac57,2020-10-06_21-30-28,1602045028,447.293208360672,9806,lambda1,140.221.79.11,447.293208360672,0,2,"12_batch_size=572,dropout=0.49715,epochs=48,learning_rate=0.045001",0.04500105330967608,0.4971465869626368,48,572
c63682e8,0.9002458728486126,0.6795268058776855,True,,,2,c4b113d4b91d4116b8ae04490d7f25ce,2020-10-06_21-30-07,1602045007,425.75573229789734,9869,lambda1,140.221.79.11,425.75573229789734,0,2,"13_batch_size=876,dropout=0.75057,epochs=45,learning_rate=0.014788",0.014788104711015241,0.7505737601328317,45,876
c63682e9,0.9590852390852391,0.7244212627410889,True,,,2,b551e18d143f41c8a5265000fe5ef612,2020-10-06_21-30-42,1602045042,460.78682708740234,9895,lambda1,140.221.79.11,460.78682708740234,0,2,"14_batch_size=925,dropout=0.60635,epochs=52,learning_rate=0.0035402",0.003540215541761685,0.6063488914343744,52,925
c63682ea,0.8377462667837872,3.1145427227020264,True,,,2,881de84c33a348b1944ee23cf2b29182,2020-10-06_21-32-24,1602045144,562.8276522159576,9702,lambda1,140.221.79.11,562.8276522159576,0,2,"15_batch_size=613,dropout=0.68977,epochs=61,learning_rate=0.047869",0.047868873842441234,0.6897683302846752,61,613
c63682eb,0.9036316843008293,0.479266881942749,True,,,2,39d2f1f1cfcb46b49553a3aef17080de,2020-10-06_21-34-35,1602045275,693.7424414157867,7722,lambda1,140.221.79.11,693.7424414157867,0,2,"16_batch_size=538,dropout=0.7159,epochs=72,learning_rate=0.011876",0.011875872388403928,0.7159048106102608,72,538
c63682ec,0.9621316986355547,1.335970163345337,True,,,2,9bf597e9cf4549a8b8803ffe5041cc50,2020-10-06_21-35-41,1602045341,759.6897919178009,7851,lambda1,140.221.79.11,759.6897919178009,0,2,"17_batch_size=778,dropout=0.69282,epochs=82,learning_rate=0.00094003",0.0009400280327942193,0.6928169784923597,82,778
c63682ed,0.8505737356566085,0.6894435882568359,True,,,2,e4fcfce81f36435885489ee861232905,2020-10-06_21-30-44,1602045044,462.8839509487152,9676,lambda1,140.221.79.11,462.8839509487152,0,2,"18_batch_size=905,dropout=0.48522,epochs=51,learning_rate=0.061605",0.06160452577475845,0.48522029893636565,51,905
c63682ee,0.9233211233211234,1.2579987049102783,True,,,2,b62c97d5264e4ffeade1170be494efde,2020-10-06_21-37-16,1602045436,855.4197454452515,7893,lambda1,140.221.79.11,855.4197454452515,0,2,"19_batch_size=945,dropout=0.59548,epochs=95,learning_rate=0.045279",0.04527882529089933,0.5954778625853401,95,945
c63682ef,0.8963735033163924,0.6094257831573486,True,,,2,8c6e980cd0c0453d89f74b11f09e644a,2020-10-06_21-31-19,1602045079,498.16186451911926,7839,lambda1,140.221.79.11,498.16186451911926,0,2,"20_batch_size=893,dropout=0.50626,epochs=57,learning_rate=0.040483",0.04048330853349419,0.5062632978843421,57,893
de94d6c4,0.6179053504634899,8.96618938446045,True,,,2,b1acc32045c342728fb996dcd673de3e,2020-10-06_21-47-00,1602046020,527.9226899147034,7849,lambda1,140.221.79.11,527.9226899147034,0,2,"1_batch_size=946,dropout=0.25124,epochs=48,learning_rate=0.077394",0.07739380733361048,0.2512430309276716,48,946
de94d6c5,0.6880124951190941,2.45977783203125,True,,,2,01c5b455de88440bad92c6e400d11543,2020-10-06_21-55-26,1602046526,1033.6627535820007,7818,lambda1,140.221.79.11,1033.6627535820007,0,2,"2_batch_size=394,dropout=0.43603,epochs=87,learning_rate=0.085278",0.08527758382507776,0.43602511619387146,87,394
de94d6c6,0.6788663967611336,0.5921404361724854,True,,,2,bace790da1a146ac93c76e5746a5d24e,2020-10-06_21-57-39,1602046659,1166.4751393795013,7961,lambda1,140.221.79.11,1166.4751393795013,0,2,"3_batch_size=475,dropout=0.2843,epochs=100,learning_rate=0.091215",0.09121538779289678,0.284298376888045,100,475
de94d6c7,0.7093412149023879,1.95131254196167,True,,,2,fcaa70c46a5f4cc795554a59a84ebccc,2020-10-06_21-48-36,1602046116,623.7521388530731,10147,lambda1,140.221.79.11,623.7521388530731,0,2,"4_batch_size=989,dropout=0.5063,epochs=52,learning_rate=0.060361",0.06036086048659661,0.5063042388682497,52,989
de94d6c8,0.7832882214267004,2.486340284347534,True,,,2,811c89bd91fb40f7b4cf0bca2561ae94,2020-10-06_21-48-09,1602046089,596.9233524799347,7801,lambda1,140.221.79.11,596.9233524799347,0,2,"5_batch_size=881,dropout=0.62479,epochs=50,learning_rate=0.078746",0.07874635328917678,0.6247898272089163,50,881
de94d6c9,0.593619034743815,3.2354769706726074,True,,,2,0d329a1900f9492eba4064599d5343a0,2020-10-06_21-51-33,1602046293,800.4912724494934,7953,lambda1,140.221.79.11,800.4912724494934,0,2,"6_batch_size=569,dropout=0.20436,epochs=69,learning_rate=0.077396",0.07739648991602717,0.20436011743084082,69,569
de94d6ca,0.907039627039627,0.9756340980529785,True,,,2,70215a13699d4f2cbc536dfb0ff01140,2020-10-06_21-56-59,1602046619,1127.163848400116,7922,lambda1,140.221.79.11,1127.163848400116,0,2,"7_batch_size=825,dropout=0.28738,epochs=99,learning_rate=0.044051",0.04405121410638711,0.2873795904351012,99,825
de94d6cb,0.5204377212745414,0.5304205417633057,True,,,2,250e62c63be049f9a59692b2445f1aea,2020-10-06_21-54-02,1602046442,949.5052225589752,7842,lambda1,140.221.79.11,949.5052225589752,0,2,"8_batch_size=478,dropout=0.2114,epochs=79,learning_rate=0.077089",0.07708944696357797,0.21139751204051282,79,478
de94d6cc,0.8684863523573201,0.7460534572601318,True,,,2,90014f5472dd43a89a7f811a3c9dbad1,2020-10-06_21-48-56,1602046136,643.4568214416504,7850,lambda1,140.221.79.11,643.4568214416504,0,2,"9_batch_size=403,dropout=0.48321,epochs=49,learning_rate=0.038949",0.038949192283355,0.48320733996262005,49,403
de94d6cd,0.5871394230769231,1.0799870491027832,True,,,2,003c4e1b72ae4872877ae712dd65907e,2020-10-06_21-48-53,1602046133,640.8411600589752,7935,lambda1,140.221.79.11,640.8411600589752,0,2,"10_batch_size=512,dropout=0.61353,epochs=52,learning_rate=0.083402",0.08340178395739402,0.6135348613185068,52,512
de94d6ce,0.6848976711362033,7.083363771438599,True,,,2,34da74f2692c4e6e96815260827d8f26,2020-10-06_21-55-04,1602046504,1011.4408183097839,7874,lambda1,140.221.79.11,1011.4408183097839,0,2,"11_batch_size=654,dropout=0.3038,epochs=90,learning_rate=0.079454",0.07945392073706214,0.303798676187709,90,654
de94d6cf,0.8375269590222861,0.6503016948699951,True,,,2,f6f7dc9cde994e428d58e2cad55e5615,2020-10-06_21-50-54,1602046254,761.5226910114288,7796,lambda1,140.221.79.11,761.5226910114288,0,2,"12_batch_size=428,dropout=0.56527,epochs=62,learning_rate=0.063204",0.0632041090140433,0.5652689252773172,62,428
de94d6d0,0.935005701254276,1.6144626140594482,True,,,2,43596b2e6e2f4d10a132a11733f470b7,2020-10-06_21-51-51,1602046311,818.8902323246002,7727,lambda1,140.221.79.11,818.8902323246002,0,2,"13_batch_size=877,dropout=0.36183,epochs=73,learning_rate=0.045447",0.04544724303948502,0.3618332590787617,73,877
