trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
535433fc,0.9487179487179487,81.41796088218689,True,,,1,130e4e3aeba14f829c14fbc9e596eaa9,2020-10-06_13-00-06,1602014406,81.41796088218689,13979,lambda1,140.221.79.11,81.41796088218689,0,1,"19_batch_size=390,dropout=0.26717,epochs=51,learning_rate=0.021801",0.021800928667459286,0.26716911117638603,51,390
535433fd,1.0,116.38813591003418,True,,,1,657e9634613940aa991619553798309d,2020-10-06_13-00-41,1602014441,116.38813591003418,13966,lambda1,140.221.79.11,116.38813591003418,0,1,"20_batch_size=349,dropout=0.62314,epochs=77,learning_rate=0.0073492",0.00734918739789902,0.6231390241462301,77,349
5f21bf98,0.6831582514401897,31.1262526512146,True,,,1,b82eb2aac7e540d0952dd80bd8ee7a21,2020-10-06_13-06-45,1602014805,31.1262526512146,14163,lambda1,140.221.79.11,31.1262526512146,0,1,"1_batch_size=454,dropout=0.69031,epochs=19,learning_rate=0.075872",0.07587208265787293,0.6903058824665265,19,454
5f21bf99,0.9412587412587412,64.75770330429077,True,,,1,b0b4f894b4bb4c35b0fb8d3eab99c82c,2020-10-06_13-07-18,1602014838,64.75770330429077,13974,lambda1,140.221.79.11,64.75770330429077,0,1,"2_batch_size=220,dropout=0.51125,epochs=32,learning_rate=0.038369",0.03836868248193206,0.5112470165014761,32,220
5f21bf9a,0.26573426573426573,606.4595489501953,True,,,1,bad6e13d3ecb4b5b94b62b7af675331c,2020-10-06_13-16-20,1602015380,606.4595489501953,13968,lambda1,140.221.79.11,606.4595489501953,0,1,"3_batch_size=11,dropout=0.52515,epochs=64,learning_rate=0.047124",0.04712442157727739,0.5251516572563032,64,11
5f21bf9b,0.04504504504504503,102.3223614692688,True,,,1,cb582e6459bd41a2a41e5d6e92d99eb0,2020-10-06_13-07-56,1602014876,102.3223614692688,14006,lambda1,140.221.79.11,102.3223614692688,0,1,"4_batch_size=111,dropout=0.85432,epochs=37,learning_rate=0.079394",0.0793936385238997,0.854316078856964,37,111
5f21bf9c,0.40199335548172754,29.13485813140869,True,,,1,b20a570cbe2c4cdebd05f9a5d69556d5,2020-10-06_13-06-43,1602014803,29.13485813140869,13984,lambda1,140.221.79.11,29.13485813140869,0,1,"5_batch_size=301,dropout=0.82263,epochs=12,learning_rate=0.084161",0.08416098679144048,0.8226269908444356,12,301
5f21bf9d,0.4407993966817496,78.49142837524414,True,,,1,5dee3d6b77b248198792dbe44208c910,2020-10-06_13-07-32,1602014852,78.49142837524414,14136,lambda1,140.221.79.11,78.49142837524414,0,1,"6_batch_size=204,dropout=0.74259,epochs=39,learning_rate=0.076398",0.07639768932708266,0.7425934504532998,39,204
5f21bf9e,0.7735962667469517,66.69181489944458,True,,,1,6d98c3e8752a464f932988f1bb9cd698,2020-10-06_13-07-20,1602014840,66.69181489944458,14015,lambda1,140.221.79.11,66.69181489944458,0,1,"7_batch_size=511,dropout=0.55157,epochs=55,learning_rate=0.090565",0.09056462225570056,0.5515661762017126,55,511
5f21bf9f,0.7429643527204504,94.2015631198883,True,,,1,83d0ab8aeb86426f8d5b7938fc122b17,2020-10-06_13-07-48,1602014868,94.2015631198883,13939,lambda1,140.221.79.11,94.2015631198883,0,1,"8_batch_size=205,dropout=0.65554,epochs=49,learning_rate=0.081505",0.08150489185362655,0.6555418578952232,49,205
5f21bfa0,0.4024691358024691,50.97876787185669,True,,,1,81e670b762be4efd880398faf43e094a,2020-10-06_13-07-05,1602014825,50.97876787185669,13973,lambda1,140.221.79.11,50.97876787185669,0,1,"9_batch_size=405,dropout=0.87651,epochs=34,learning_rate=0.081137",0.08113650030284389,0.8765142377543245,34,405
5f21bfa1,0.547979797979798,58.63866186141968,True,,,1,1c6c38696d714634b59084dfc6a5f9db,2020-10-06_13-07-12,1602014832,58.63866186141968,14060,lambda1,140.221.79.11,58.63866186141968,0,1,"10_batch_size=396,dropout=0.71466,epochs=40,learning_rate=0.07975",0.07974979011225536,0.714664447921655,40,396
